agency_cd,site_no,Date,Discharge_CFS,Discharge_Code,Discharge_CMS
USGS,02296750,1996-08-20,970,A,27.467
USGS,02296750,1996-08-21,933,A,26.42
USGS,02296750,1996-08-22,858,A,24.296
USGS,02296750,1996-08-23,808,A,22.88
USGS,02296750,1996-08-24,766,A,21.691
USGS,02296750,1996-08-25,750,A,21.238
USGS,02296750,1996-08-26,708,A,20.048
USGS,02296750,1996-08-27,673,A,19.057
USGS,02296750,1996-08-28,578,A,16.367
USGS,02296750,1996-08-29,497,A,14.073
USGS,02296750,1996-08-30,458,A,12.969
USGS,02296750,1996-08-31,448,A,12.686
USGS,02296750,1996-09-01,391,A,11.072
USGS,02296750,1996-09-02,355,A,10.052
USGS,02296750,1996-09-03,322,A,9.118
USGS,02296750,1996-09-04,292,A,8.269
USGS,02296750,1996-09-05,286,A,8.099
USGS,02296750,1996-09-06,285,A,8.07
USGS,02296750,1996-09-07,299,A,8.467
USGS,02296750,1996-09-08,323,A,9.146
USGS,02296750,1996-09-09,324,A,9.175
USGS,02296750,1996-09-10,345,A,9.769
USGS,02296750,1996-09-11,594,A,16.82
USGS,02296750,1996-09-12,899,A,25.457
USGS,02296750,1996-09-13,828,A,23.446
USGS,02296750,1996-09-14,741,A,20.983
USGS,02296750,1996-09-15,737,A,20.87
USGS,02296750,1996-09-16,782,A,22.144
USGS,02296750,1996-09-17,802,A,22.71
USGS,02296750,1996-09-18,791,A,22.399
USGS,02296750,1996-09-19,779,A,22.059
USGS,02296750,1996-09-20,766,A,21.691
USGS,02296750,1996-09-21,745,A,21.096
USGS,02296750,1996-09-22,732,A,20.728
USGS,02296750,1996-09-23,688,A,19.482
USGS,02296750,1996-09-24,621,A,17.585
USGS,02296750,1996-09-25,541,A,15.319
USGS,02296750,1996-09-26,493,A,13.96
USGS,02296750,1996-09-27,475,A,13.451
USGS,02296750,1996-09-28,478,A,13.535
USGS,02296750,1996-09-29,477,A,13.507
USGS,02296750,1996-09-30,469,A,13.281
USGS,02296750,1996-10-01,461,A,13.054
USGS,02296750,1996-10-02,420,A,11.893
USGS,02296750,1996-10-03,399,A,11.298
USGS,02296750,1996-10-04,353,A,9.996
USGS,02296750,1996-10-05,324,A,9.175
USGS,02296750,1996-10-06,328,A,9.288
USGS,02296750,1996-10-07,474,A,13.422
USGS,02296750,1996-10-08,998,A,28.26
USGS,02296750,1996-10-09,1610,A,45.59
USGS,02296750,1996-10-10,1560,A,44.174
USGS,02296750,1996-10-11,1310,A,37.095
USGS,02296750,1996-10-12,1130,A,31.998
USGS,02296750,1996-10-13,981,A,27.779
USGS,02296750,1996-10-14,878,A,24.862
USGS,02296750,1996-10-15,807,A,22.852
USGS,02296750,1996-10-16,747,A,21.153
USGS,02296750,1996-10-17,696,A,19.709
USGS,02296750,1996-10-18,722,A,20.445
USGS,02296750,1996-10-19,927,A,26.25
USGS,02296750,1996-10-20,920,A,26.051
USGS,02296750,1996-10-21,807,A,22.852
USGS,02296750,1996-10-22,719,A,20.36
USGS,02296750,1996-10-23,659,A,18.661
USGS,02296750,1996-10-24,607,A,17.188
USGS,02296750,1996-10-25,570,A,16.141
USGS,02296750,1996-10-26,530,A,15.008
USGS,02296750,1996-10-27,448,A,12.686
USGS,02296750,1996-10-28,407,A,11.525
USGS,02296750,1996-10-29,366,A,10.364
USGS,02296750,1996-10-30,339,A,9.599
USGS,02296750,1996-10-31,306,A,8.665
USGS,02296750,1996-11-01,237,A,6.711
USGS,02296750,1996-11-02,205,A,5.805
USGS,02296750,1996-11-03,194,A,5.493
USGS,02296750,1996-11-04,181,A,5.125
USGS,02296750,1996-11-05,160,A,4.531
USGS,02296750,1996-11-06,147,A,4.163
USGS,02296750,1996-11-07,144,A,4.078
USGS,02296750,1996-11-08,140,A,3.964
USGS,02296750,1996-11-09,131,A,3.71
USGS,02296750,1996-11-10,131,A,3.71
USGS,02296750,1996-11-11,129,A,3.653
USGS,02296750,1996-11-12,119,A,3.37
USGS,02296750,1996-11-13,113,A,3.2
USGS,02296750,1996-11-14,107,A,3.03
USGS,02296750,1996-11-15,103,A,2.917
USGS,02296750,1996-11-16,98,A,2.775
USGS,02296750,1996-11-17,95,A,2.69
USGS,02296750,1996-11-18,95,A,2.69
USGS,02296750,1996-11-19,96,A,2.718
USGS,02296750,1996-11-20,93,A,2.633
USGS,02296750,1996-11-21,92,A,2.605
USGS,02296750,1996-11-22,90,A,2.549
USGS,02296750,1996-11-23,89,A,2.52
USGS,02296750,1996-11-24,85,A,2.407
USGS,02296750,1996-11-25,86,A,2.435
USGS,02296750,1996-11-26,93,A,2.633
USGS,02296750,1996-11-27,87,A,2.464
USGS,02296750,1996-11-28,89,A,2.52
USGS,02296750,1996-11-29,90,A,2.549
USGS,02296750,1996-11-30,92,A,2.605
USGS,02296750,1996-12-01,94,A,2.662
USGS,02296750,1996-12-02,107,A,3.03
USGS,02296750,1996-12-03,129,A,3.653
USGS,02296750,1996-12-04,163,A,4.616
USGS,02296750,1996-12-05,165,A,4.672
USGS,02296750,1996-12-06,153,A,4.332
USGS,02296750,1996-12-07,147,A,4.163
USGS,02296750,1996-12-08,159,A,4.502
USGS,02296750,1996-12-09,260,A,7.362
USGS,02296750,1996-12-10,316,A,8.948
USGS,02296750,1996-12-11,300,A,8.495
USGS,02296750,1996-12-12,282,A,7.985
USGS,02296750,1996-12-13,258,A,7.306
USGS,02296750,1996-12-14,242,A,6.853
USGS,02296750,1996-12-15,225,A,6.371
USGS,02296750,1996-12-16,213,A,6.031
USGS,02296750,1996-12-17,200,A,5.663
USGS,02296750,1996-12-18,200,A,5.663
USGS,02296750,1996-12-19,205,A,5.805
USGS,02296750,1996-12-20,189,A,5.352
USGS,02296750,1996-12-21,175,A,4.955
USGS,02296750,1996-12-22,166,A,4.701
USGS,02296750,1996-12-23,155,A,4.389
USGS,02296750,1996-12-24,142,A,4.021
USGS,02296750,1996-12-25,134,A,3.794
USGS,02296750,1996-12-26,128,A,3.625
USGS,02296750,1996-12-27,126,A,3.568
USGS,02296750,1996-12-28,124,A,3.511
USGS,02296750,1996-12-29,124,A,3.511
USGS,02296750,1996-12-30,119,A,3.37
USGS,02296750,1996-12-31,114,A,3.228
USGS,02296750,1997-01-01,111,A,3.143
USGS,02296750,1997-01-02,115,A,3.256
USGS,02296750,1997-01-03,111,A,3.143
USGS,02296750,1997-01-04,116,A,3.285
USGS,02296750,1997-01-05,112,A,3.171
USGS,02296750,1997-01-06,101,A,2.86
USGS,02296750,1997-01-07,106,A,3.002
USGS,02296750,1997-01-08,101,A,2.86
USGS,02296750,1997-01-09,105,A,2.973
USGS,02296750,1997-01-10,128,A,3.625
USGS,02296750,1997-01-11,168,A,4.757
USGS,02296750,1997-01-12,183,A,5.182
USGS,02296750,1997-01-13,161,A,4.559
USGS,02296750,1997-01-14,149,A,4.219
USGS,02296750,1997-01-15,141,A,3.993
USGS,02296750,1997-01-16,151,A,4.276
USGS,02296750,1997-01-17,147,A,4.163
USGS,02296750,1997-01-18,138,A,3.908
USGS,02296750,1997-01-19,131,A,3.71
USGS,02296750,1997-01-20,132,A,3.738
USGS,02296750,1997-01-21,132,A,3.738
USGS,02296750,1997-01-22,125,A,3.54
USGS,02296750,1997-01-23,122,A,3.455
USGS,02296750,1997-01-24,123,A,3.483
USGS,02296750,1997-01-25,114,A,3.228
USGS,02296750,1997-01-26,109,A,3.087
USGS,02296750,1997-01-27,110,A,3.115
USGS,02296750,1997-01-28,120,A,3.398
USGS,02296750,1997-01-29,114,A,3.228
USGS,02296750,1997-01-30,111,A,3.143
USGS,02296750,1997-01-31,113,A,3.2
USGS,02296750,1997-02-01,114,A,3.228
USGS,02296750,1997-02-02,116,A,3.285
USGS,02296750,1997-02-03,112,A,3.171
USGS,02296750,1997-02-04,109,A,3.087
USGS,02296750,1997-02-05,107,A,3.03
USGS,02296750,1997-02-06,106,A,3.002
USGS,02296750,1997-02-07,107,A,3.03
USGS,02296750,1997-02-08,108,A,3.058
USGS,02296750,1997-02-09,116,A,3.285
USGS,02296750,1997-02-10,124,A,3.511
USGS,02296750,1997-02-11,123,A,3.483
USGS,02296750,1997-02-12,124,A,3.511
USGS,02296750,1997-02-13,130,A,3.681
USGS,02296750,1997-02-14,150,A,4.248
USGS,02296750,1997-02-15,194,A,5.493
USGS,02296750,1997-02-16,209,A,5.918
USGS,02296750,1997-02-17,181,A,5.125
USGS,02296750,1997-02-18,158,A,4.474
USGS,02296750,1997-02-19,165,A,4.672
USGS,02296750,1997-02-20,166,A,4.701
USGS,02296750,1997-02-21,153,A,4.332
USGS,02296750,1997-02-22,147,A,4.163
USGS,02296750,1997-02-23,132,A,3.738
USGS,02296750,1997-02-24,119,A,3.37
USGS,02296750,1997-02-25,112,A,3.171
USGS,02296750,1997-02-26,108,A,3.058
USGS,02296750,1997-02-27,105,A,2.973
USGS,02296750,1997-02-28,103,A,2.917
USGS,02296750,1997-03-01,101,A,2.86
USGS,02296750,1997-03-02,98,A,2.775
USGS,02296750,1997-03-03,98,A,2.775
USGS,02296750,1997-03-04,93,A,2.633
USGS,02296750,1997-03-05,90,A,2.549
USGS,02296750,1997-03-06,84,A,2.379
USGS,02296750,1997-03-07,76,A,2.152
USGS,02296750,1997-03-08,73,A,2.067
USGS,02296750,1997-03-09,70,A,1.982
USGS,02296750,1997-03-10,67,A,1.897
USGS,02296750,1997-03-11,63,A,1.784
USGS,02296750,1997-03-12,60,A,1.699
USGS,02296750,1997-03-13,59,A,1.671
USGS,02296750,1997-03-14,90,A,2.549
USGS,02296750,1997-03-15,162,A,4.587
USGS,02296750,1997-03-16,230,A,6.513
USGS,02296750,1997-03-17,180,A,5.097
USGS,02296750,1997-03-18,141,A,3.993
USGS,02296750,1997-03-19,123,A,3.483
USGS,02296750,1997-03-20,111,A,3.143
USGS,02296750,1997-03-21,107,A,3.03
USGS,02296750,1997-03-22,103,A,2.917
USGS,02296750,1997-03-23,115,A,3.256
USGS,02296750,1997-03-24,138,A,3.908
USGS,02296750,1997-03-25,140,A,3.964
USGS,02296750,1997-03-26,125,A,3.54
USGS,02296750,1997-03-27,119,A,3.37
USGS,02296750,1997-03-28,108,A,3.058
USGS,02296750,1997-03-29,99,A,2.803
USGS,02296750,1997-03-30,93,A,2.633
USGS,02296750,1997-03-31,89,A,2.52
USGS,02296750,1997-04-01,80,A,2.265
USGS,02296750,1997-04-02,74,A,2.095
USGS,02296750,1997-04-03,70,A,1.982
USGS,02296750,1997-04-04,67,A,1.897
USGS,02296750,1997-04-05,64,A,1.812
USGS,02296750,1997-04-06,61,A,1.727
USGS,02296750,1997-04-07,60,A,1.699
USGS,02296750,1997-04-08,60,A,1.699
USGS,02296750,1997-04-09,66,A,1.869
USGS,02296750,1997-04-10,69,A,1.954
USGS,02296750,1997-04-11,67,A,1.897
USGS,02296750,1997-04-12,96,A,2.718
USGS,02296750,1997-04-13,110,A,3.115
USGS,02296750,1997-04-14,124,A,3.511
USGS,02296750,1997-04-15,144,A,4.078
USGS,02296750,1997-04-16,163,A,4.616
USGS,02296750,1997-04-17,183,A,5.182
USGS,02296750,1997-04-18,170,A,4.814
USGS,02296750,1997-04-19,143,A,4.049
USGS,02296750,1997-04-20,123,A,3.483
USGS,02296750,1997-04-21,110,A,3.115
USGS,02296750,1997-04-22,102,A,2.888
USGS,02296750,1997-04-23,118,A,3.341
USGS,02296750,1997-04-24,180,A,5.097
USGS,02296750,1997-04-25,212,A,6.003
USGS,02296750,1997-04-26,338,A,9.571
USGS,02296750,1997-04-27,639,A,18.094
USGS,02296750,1997-04-28,777,A,22.002
USGS,02296750,1997-04-29,975,A,27.609
USGS,02296750,1997-04-30,1290,A,36.529
USGS,02296750,1997-05-01,1080,A,30.582
USGS,02296750,1997-05-02,780,A,22.087
USGS,02296750,1997-05-03,630,A,17.84
USGS,02296750,1997-05-04,550,A,15.574
USGS,02296750,1997-05-05,486,A,13.762
USGS,02296750,1997-05-06,434,A,12.29
USGS,02296750,1997-05-07,364,A,10.307
USGS,02296750,1997-05-08,310,A,8.778
USGS,02296750,1997-05-09,252,A,7.136
USGS,02296750,1997-05-10,226,A,6.4
USGS,02296750,1997-05-11,209,A,5.918
USGS,02296750,1997-05-12,199,A,5.635
USGS,02296750,1997-05-13,242,A,6.853
USGS,02296750,1997-05-14,321,A,9.09
USGS,02296750,1997-05-15,319,A,9.033
USGS,02296750,1997-05-16,301,A,8.523
USGS,02296750,1997-05-17,278,A,7.872
USGS,02296750,1997-05-18,243,A,6.881
USGS,02296750,1997-05-19,201,A,5.692
USGS,02296750,1997-05-20,195,A,5.522
USGS,02296750,1997-05-21,215,A,6.088
USGS,02296750,1997-05-22,204,A,5.777
USGS,02296750,1997-05-23,212,A,6.003
USGS,02296750,1997-05-24,201,A,5.692
USGS,02296750,1997-05-25,185,A,5.239
USGS,02296750,1997-05-26,202,A,5.72
USGS,02296750,1997-05-27,184,A,5.21
USGS,02296750,1997-05-28,151,A,4.276
USGS,02296750,1997-05-29,132,A,3.738
USGS,02296750,1997-05-30,122,A,3.455
USGS,02296750,1997-05-31,125,A,3.54
USGS,02296750,1997-06-01,111,A,3.143
USGS,02296750,1997-06-02,126,A,3.568
USGS,02296750,1997-06-03,152,A,4.304
USGS,02296750,1997-06-04,163,A,4.616
USGS,02296750,1997-06-05,144,A,4.078
USGS,02296750,1997-06-06,133,A,3.766
USGS,02296750,1997-06-07,145,A,4.106
USGS,02296750,1997-06-08,133,A,3.766
USGS,02296750,1997-06-09,128,A,3.625
USGS,02296750,1997-06-10,123,A,3.483
USGS,02296750,1997-06-11,110,A,3.115
USGS,02296750,1997-06-12,238,A e,6.739
USGS,02296750,1997-06-13,453,A e,12.828
USGS,02296750,1997-06-14,405,A,11.468
USGS,02296750,1997-06-15,290,A,8.212
USGS,02296750,1997-06-16,221,A,6.258
USGS,02296750,1997-06-17,187,A,5.295
USGS,02296750,1997-06-18,172,A,4.87
USGS,02296750,1997-06-19,175,A,4.955
USGS,02296750,1997-06-20,170,A,4.814
USGS,02296750,1997-06-21,191,A,5.409
USGS,02296750,1997-06-22,186,A,5.267
USGS,02296750,1997-06-23,167,A,4.729
USGS,02296750,1997-06-24,156,A,4.417
USGS,02296750,1997-06-25,157,A,4.446
USGS,02296750,1997-06-26,186,A,5.267
USGS,02296750,1997-06-27,366,A,10.364
USGS,02296750,1997-06-28,315,A,8.92
USGS,02296750,1997-06-29,252,A,7.136
USGS,02296750,1997-06-30,232,A,6.57
USGS,02296750,1997-07-01,237,A,6.711
USGS,02296750,1997-07-02,235,A,6.654
USGS,02296750,1997-07-03,238,A,6.739
USGS,02296750,1997-07-04,238,A,6.739
USGS,02296750,1997-07-05,317,A,8.976
USGS,02296750,1997-07-06,523,A,14.81
USGS,02296750,1997-07-07,712,A,20.162
USGS,02296750,1997-07-08,655,A,18.548
USGS,02296750,1997-07-09,613,A,17.358
USGS,02296750,1997-07-10,643,A,18.208
USGS,02296750,1997-07-11,1020,A,28.883
USGS,02296750,1997-07-12,1080,A,30.582
USGS,02296750,1997-07-13,1060,A,30.016
USGS,02296750,1997-07-14,861,A,24.381
USGS,02296750,1997-07-15,884,A,25.032
USGS,02296750,1997-07-16,990,A,28.034
USGS,02296750,1997-07-17,813,A,23.022
USGS,02296750,1997-07-18,804,A,22.767
USGS,02296750,1997-07-19,1230,A,34.83
USGS,02296750,1997-07-20,1400,A,39.644
USGS,02296750,1997-07-21,1640,A,46.44
USGS,02296750,1997-07-22,1690,A,47.855
USGS,02296750,1997-07-23,1960,A,55.501
USGS,02296750,1997-07-24,2350,A,66.545
USGS,02296750,1997-07-25,2460,A,69.659
USGS,02296750,1997-07-26,2260,A,63.996
USGS,02296750,1997-07-27,1830,A,51.82
USGS,02296750,1997-07-28,1520,A,43.042
USGS,02296750,1997-07-29,1430,A,40.493
USGS,02296750,1997-07-30,1350,A,38.228
USGS,02296750,1997-07-31,1360,A,38.511
USGS,02296750,1997-08-01,1480,A,41.909
USGS,02296750,1997-08-02,1620,A,45.873
USGS,02296750,1997-08-03,1730,A,48.988
USGS,02296750,1997-08-04,1690,A,47.855
USGS,02296750,1997-08-05,1680,A,47.572
USGS,02296750,1997-08-06,1940,A,54.935
USGS,02296750,1997-08-07,2140,A,60.598
USGS,02296750,1997-08-08,2340,A,66.261
USGS,02296750,1997-08-09,2570,A,72.774
USGS,02296750,1997-08-10,2800,A,79.287
USGS,02296750,1997-08-11,2940,A,83.252
USGS,02296750,1997-08-12,2870,A,81.269
USGS,02296750,1997-08-13,2740,A,77.588
USGS,02296750,1997-08-14,2570,A,72.774
USGS,02296750,1997-08-15,2650,A,75.04
USGS,02296750,1997-08-16,3010,A,85.234
USGS,02296750,1997-08-17,3030,A,85.8
USGS,02296750,1997-08-18,2690,A,76.172
USGS,02296750,1997-08-19,2330,A,65.978
USGS,02296750,1997-08-20,2070,A,58.616
USGS,02296750,1997-08-21,1880,A,53.236
USGS,02296750,1997-08-22,1730,A,48.988
USGS,02296750,1997-08-23,1770,A,50.121
USGS,02296750,1997-08-24,1830,A,51.82
USGS,02296750,1997-08-25,1550,A,43.891
USGS,02296750,1997-08-26,1240,A,35.113
USGS,02296750,1997-08-27,1060,A,30.016
USGS,02296750,1997-08-28,884,A,25.032
USGS,02296750,1997-08-29,796,A,22.54
USGS,02296750,1997-08-30,743,A,21.039
USGS,02296750,1997-08-31,683,A,19.34
USGS,02296750,1997-09-01,601,A,17.018
USGS,02296750,1997-09-02,548,A,15.518
USGS,02296750,1997-09-03,572,A,16.197
USGS,02296750,1997-09-04,578,A,16.367
USGS,02296750,1997-09-05,574,A,16.254
USGS,02296750,1997-09-06,648,A,18.349
USGS,02296750,1997-09-07,717,A,20.303
USGS,02296750,1997-09-08,625,A,17.698
USGS,02296750,1997-09-09,575,A,16.282
USGS,02296750,1997-09-10,546,A,15.461
USGS,02296750,1997-09-11,500,A,14.158
USGS,02296750,1997-09-12,440,A,12.459
USGS,02296750,1997-09-13,388,A,10.987
USGS,02296750,1997-09-14,388,A,10.987
USGS,02296750,1997-09-15,364,A,10.307
USGS,02296750,1997-09-16,322,A,9.118
USGS,02296750,1997-09-17,296,A,8.382
USGS,02296750,1997-09-18,272,A,7.702
USGS,02296750,1997-09-19,254,A,7.192
USGS,02296750,1997-09-20,235,A,6.654
USGS,02296750,1997-09-21,215,A,6.088
USGS,02296750,1997-09-22,202,A,5.72
USGS,02296750,1997-09-23,189,A,5.352
USGS,02296750,1997-09-24,198,A,5.607
USGS,02296750,1997-09-25,211,A,5.975
USGS,02296750,1997-09-26,241,A,6.824
USGS,02296750,1997-09-27,834,A,23.616
USGS,02296750,1997-09-28,2740,A,77.588
USGS,02296750,1997-09-29,3550,A,100.525
USGS,02296750,1997-09-30,3510,A,99.392
USGS,02296750,1997-10-01,3020,A,85.517
USGS,02296750,1997-10-02,2420,A,68.527
USGS,02296750,1997-10-03,1970,A,55.784
USGS,02296750,1997-10-04,1680,A,47.572
USGS,02296750,1997-10-05,1410,A,39.927
USGS,02296750,1997-10-06,1130,A,31.998
USGS,02296750,1997-10-07,908,A,25.712
USGS,02296750,1997-10-08,771,A,21.832
USGS,02296750,1997-10-09,679,A,19.227
USGS,02296750,1997-10-10,630,A,17.84
USGS,02296750,1997-10-11,599,A,16.962
USGS,02296750,1997-10-12,567,A,16.056
USGS,02296750,1997-10-13,515,A,14.583
USGS,02296750,1997-10-14,455,A,12.884
USGS,02296750,1997-10-15,407,A,11.525
USGS,02296750,1997-10-16,366,A,10.364
USGS,02296750,1997-10-17,325,A,9.203
USGS,02296750,1997-10-18,295,A,8.353
USGS,02296750,1997-10-19,282,A,7.985
USGS,02296750,1997-10-20,268,A,7.589
USGS,02296750,1997-10-21,255,A,7.221
USGS,02296750,1997-10-22,241,A,6.824
USGS,02296750,1997-10-23,228,A,6.456
USGS,02296750,1997-10-24,216,A,6.116
USGS,02296750,1997-10-25,210,A,5.947
USGS,02296750,1997-10-26,205,A,5.805
USGS,02296750,1997-10-27,205,A,5.805
USGS,02296750,1997-10-28,253,A,7.164
USGS,02296750,1997-10-29,362,A,10.251
USGS,02296750,1997-10-30,373,A,10.562
USGS,02296750,1997-10-31,339,A,9.599
USGS,02296750,1997-11-01,318,A,9.005
USGS,02296750,1997-11-02,367,A,10.392
USGS,02296750,1997-11-03,699,A,19.793
USGS,02296750,1997-11-04,752,A,21.294
USGS,02296750,1997-11-05,621,A,17.585
USGS,02296750,1997-11-06,564,A,15.971
USGS,02296750,1997-11-07,568,A,16.084
USGS,02296750,1997-11-08,586,A,16.594
USGS,02296750,1997-11-09,594,A,16.82
USGS,02296750,1997-11-10,592,A,16.764
USGS,02296750,1997-11-11,578,A,16.367
USGS,02296750,1997-11-12,560,A,15.857
USGS,02296750,1997-11-13,575,A,16.282
USGS,02296750,1997-11-14,2500,A,70.792
USGS,02296750,1997-11-15,4950,A,140.168
USGS,02296750,1997-11-16,6800,A,192.555
USGS,02296750,1997-11-17,9070,A,256.834
USGS,02296750,1997-11-18,9890,A,280.054
USGS,02296750,1997-11-19,9090,A,257.4
USGS,02296750,1997-11-20,7850,A,222.287
USGS,02296750,1997-11-21,6690,A,189.44
USGS,02296750,1997-11-22,5600,A,158.574
USGS,02296750,1997-11-23,4840,A,137.054
USGS,02296750,1997-11-24,4780,A,135.355
USGS,02296750,1997-11-25,4530,A,128.275
USGS,02296750,1997-11-26,3980,A,112.701
USGS,02296750,1997-11-27,3320,A,94.012
USGS,02296750,1997-11-28,2700,A,76.455
USGS,02296750,1997-11-29,2230,A,63.147
USGS,02296750,1997-11-30,1930,A,54.652
USGS,02296750,1997-12-01,1730,A,48.988
USGS,02296750,1997-12-02,1570,A,44.457
USGS,02296750,1997-12-03,1400,A,39.644
USGS,02296750,1997-12-04,1400,A,39.644
USGS,02296750,1997-12-05,1970,A,55.784
USGS,02296750,1997-12-06,2210,A,62.58
USGS,02296750,1997-12-07,1950,A,55.218
USGS,02296750,1997-12-08,1630,A,46.156
USGS,02296750,1997-12-09,1470,A,41.626
USGS,02296750,1997-12-10,1380,A,39.077
USGS,02296750,1997-12-11,1310,A,37.095
USGS,02296750,1997-12-12,1250,A,35.396
USGS,02296750,1997-12-13,2080,A,58.899
USGS,02296750,1997-12-14,4450,A,126.01
USGS,02296750,1997-12-15,5900,A,167.069
USGS,02296750,1997-12-16,6720,A,190.289
USGS,02296750,1997-12-17,7590,A,214.925
USGS,02296750,1997-12-18,7990,A,226.252
USGS,02296750,1997-12-19,7770,A,220.022
USGS,02296750,1997-12-20,7200,A,203.881
USGS,02296750,1997-12-21,6560,A,185.759
USGS,02296750,1997-12-22,5890,A,166.786
USGS,02296750,1997-12-23,5060,A,143.283
USGS,02296750,1997-12-24,4210,A,119.214
USGS,02296750,1997-12-25,3550,A,100.525
USGS,02296750,1997-12-26,3130,A,88.632
USGS,02296750,1997-12-27,3130,A,88.632
USGS,02296750,1997-12-28,3700,A,104.772
USGS,02296750,1997-12-29,4150,A,117.515
USGS,02296750,1997-12-30,4420,A,125.16
USGS,02296750,1997-12-31,4420,A,125.16
USGS,02296750,1998-01-01,4210,A,119.214
USGS,02296750,1998-01-02,3890,A,110.153
USGS,02296750,1998-01-03,3550,A,100.525
USGS,02296750,1998-01-04,3240,A,91.747
USGS,02296750,1998-01-05,2990,A,84.667
USGS,02296750,1998-01-06,2780,A,78.721
USGS,02296750,1998-01-07,2610,A,73.907
USGS,02296750,1998-01-08,2490,A,70.509
USGS,02296750,1998-01-09,2510,A,71.075
USGS,02296750,1998-01-10,2550,A,72.208
USGS,02296750,1998-01-11,2580,A,73.057
USGS,02296750,1998-01-12,2550,A,72.208
USGS,02296750,1998-01-13,2440,A,69.093
USGS,02296750,1998-01-14,2330,A,65.978
USGS,02296750,1998-01-15,2250,A,63.713
USGS,02296750,1998-01-16,2550,A,72.208
USGS,02296750,1998-01-17,3080,A,87.216
USGS,02296750,1998-01-18,3390,A,95.994
USGS,02296750,1998-01-19,3410,A,96.56
USGS,02296750,1998-01-20,3220,A,91.18
USGS,02296750,1998-01-21,2940,A,83.252
USGS,02296750,1998-01-22,2670,A,75.606
USGS,02296750,1998-01-23,2960,A,83.818
USGS,02296750,1998-01-24,4630,A,131.107
USGS,02296750,1998-01-25,5340,A,151.212
USGS,02296750,1998-01-26,5850,A,165.654
USGS,02296750,1998-01-27,6250,A,176.98
USGS,02296750,1998-01-28,6460,A,182.927
USGS,02296750,1998-01-29,6330,A,179.246
USGS,02296750,1998-01-30,5920,A,167.636
USGS,02296750,1998-01-31,5240,A,148.38
USGS,02296750,1998-02-01,4350,A,123.178
USGS,02296750,1998-02-02,3600,A,101.941
USGS,02296750,1998-02-03,3430,A,97.127
USGS,02296750,1998-02-04,3630,A,102.79
USGS,02296750,1998-02-05,3830,A,108.454
USGS,02296750,1998-02-06,3870,A,109.586
USGS,02296750,1998-02-07,3900,A,110.436
USGS,02296750,1998-02-08,3720,A,105.339
USGS,02296750,1998-02-09,3460,A,97.976
USGS,02296750,1998-02-10,3140,A,88.915
USGS,02296750,1998-02-11,2820,A,79.854
USGS,02296750,1998-02-12,2560,A,72.491
USGS,02296750,1998-02-13,2370,A,67.111
USGS,02296750,1998-02-14,2220,A,62.863
USGS,02296750,1998-02-15,2110,A,59.749
USGS,02296750,1998-02-16,2430,A,68.81
USGS,02296750,1998-02-17,3550,A,100.525
USGS,02296750,1998-02-18,5440,A,154.044
USGS,02296750,1998-02-19,7560,A,214.075
USGS,02296750,1998-02-20,10100,A,286
USGS,02296750,1998-02-21,10900,A,308.654
USGS,02296750,1998-02-22,10400,A,294.495
USGS,02296750,1998-02-23,9450,A,267.594
USGS,02296750,1998-02-24,8390,A,237.578
USGS,02296750,1998-02-25,7460,A,211.244
USGS,02296750,1998-02-26,6730,A,190.572
USGS,02296750,1998-02-27,6110,A,173.016
USGS,02296750,1998-02-28,5510,A,156.026
USGS,02296750,1998-03-01,4900,A,138.753
USGS,02296750,1998-03-02,4360,A,123.461
USGS,02296750,1998-03-03,3970,A,112.418
USGS,02296750,1998-03-04,3760,A,106.471
USGS,02296750,1998-03-05,3630,A,102.79
USGS,02296750,1998-03-06,3510,A,99.392
USGS,02296750,1998-03-07,3360,A,95.145
USGS,02296750,1998-03-08,3190,A,90.331
USGS,02296750,1998-03-09,3350,A,94.861
USGS,02296750,1998-03-10,4050,A,114.683
USGS,02296750,1998-03-11,4350,A,123.178
USGS,02296750,1998-03-12,4300,A,121.762
USGS,02296750,1998-03-13,4100,A,116.099
USGS,02296750,1998-03-14,3790,A,107.321
USGS,02296750,1998-03-15,3440,A,97.41
USGS,02296750,1998-03-16,3100,A,87.782
USGS,02296750,1998-03-17,2800,A,79.287
USGS,02296750,1998-03-18,2540,A,71.925
USGS,02296750,1998-03-19,3040,A,86.083
USGS,02296750,1998-03-20,6180,A,174.998
USGS,02296750,1998-03-21,9960,A,282.036
USGS,02296750,1998-03-22,16200,A,458.733
USGS,02296750,1998-03-23,18500,A,523.862
USGS,02296750,1998-03-24,16300,A,461.565
USGS,02296750,1998-03-25,13400,A,379.446
USGS,02296750,1998-03-26,11300,A,319.98
USGS,02296750,1998-03-27,9760,A,276.372
USGS,02296750,1998-03-28,8460,A,239.561
