SimDate,Flow,TN,TP
5/24/2000 12:00,1.15087,1.92305,1.05305
5/25/2000 12:00,1.07953,1.93819,1.05684
5/26/2000 12:00,1.02492,1.94973,1.05482
5/27/2000 12:00,0.99483,1.95319,1.05204
5/28/2000 12:00,0.9711,1.95485,1.05223
5/29/2000 12:00,0.94764,1.9596,1.05516
5/30/2000 12:00,0.92531,1.96739,1.05769
5/31/2000 12:00,0.90242,1.97481,1.0601
6/1/2000 12:00,0.87592,1.98139,1.0639
6/2/2000 12:00,0.84627,1.98934,1.06778
6/3/2000 12:00,0.82123,1.99782,1.06852
6/4/2000 12:00,0.8074,2.00287,1.06517
6/5/2000 12:00,0.80164,2.00234,1.06168
6/6/2000 12:00,0.7939,2.00116,1.0589
6/7/2000 12:00,0.78307,2.00116,1.04721
6/8/2000 12:00,0.79632,1.99189,1.02
6/9/2000 12:00,0.85456,1.96334,1.00486
6/10/2000 12:00,0.92595,1.95698,1.01165
6/11/2000 12:00,1.00031,1.97285,1.02152
6/12/2000 12:00,1.08132,1.97197,1.02063
6/13/2000 12:00,1.14935,1.9415,1.01582
6/14/2000 12:00,1.21753,1.91704,1.0094
6/15/2000 12:00,1.33301,1.91057,0.99999
6/16/2000 12:00,1.5016,1.91098,0.98906
6/17/2000 12:00,1.64382,1.89707,0.98338
6/18/2000 12:00,1.68484,1.87105,0.98254
